2.000000000000000000e+09
2.000720028801150084e+09
2.001440057602299929e+09
2.002160086403459787e+09
2.002880115204610109e+09
2.003600144005759716e+09
2.004320172806910038e+09
2.005040201608059645e+09
2.005760230409220219e+09
2.006480259210369825e+09
2.007200288011520147e+09
2.007920316812669754e+09
2.008640345613820076e+09
2.009360374414979935e+09
2.010080403216130018e+09
2.010800432017280340e+09
2.011520460818429947e+09
2.012240489619580269e+09
2.012960518420739651e+09
2.013680547221889973e+09
2.014400576023040056e+09
2.015120604824189901e+09
2.015840633625339985e+09
2.016560662426500082e+09
2.017280691227649689e+09
2.018000720028800011e+09
2.018720748829950094e+09
2.019440777631110191e+09
2.020160806432259798e+09
2.020880835233409882e+09
2.021600864034560204e+09
2.022320892835709810e+09
2.023040921636869907e+09
2.023760950438019991e+09
2.024480979239170313e+09
2.025201008040319920e+09
2.025921036841470242e+09
2.026641065642630100e+09
2.027361094443779945e+09
2.028081123244930029e+09
2.028801152046080351e+09
2.029521180847229958e+09
2.030241209648390055e+09
2.030961238449539661e+09
2.031681267250689983e+09
2.032401296051840067e+09
2.033121324852989912e+09
2.033841353654150248e+09
2.034561382455299854e+09
2.035281411256450176e+09
2.036001440057599783e+09
2.036721468858750105e+09
2.037441497659909964e+09
2.038161526461060286e+09
2.038881555262209892e+09
2.039601584063360214e+09
2.040321612864509821e+09
2.041041641665669918e+09
2.041761670466820002e+09
2.042481699267970085e+09
2.043201728069119930e+09
2.043921756870270014e+09
2.044641785671430111e+09
2.045361814472579718e+09
2.046081843273730040e+09
2.046801872074879646e+09
2.047521900876029968e+09
2.048241929677189827e+09
2.048961958478340149e+09
2.049681987279489756e+09
2.050402016080640078e+09
2.051122044881799936e+09
2.051842073682950020e+09
2.052562102484100342e+09
2.053282131285249949e+09
2.054002160086400270e+09
2.054722188887559652e+09
2.055442217688709974e+09
2.056162246489860058e+09
2.056882275291009903e+09
2.057602304092159986e+09
2.058322332893320084e+09
2.059042361694469690e+09
2.059762390495620012e+09
2.060482419296770096e+09
2.061202448097919941e+09
2.061922476899080276e+09
2.062642505700229883e+09
2.063362534501380205e+09
2.064082563302529812e+09
2.064802592103680134e+09
